subscriber_id,p_retain_if_treated,p_retain_if_untreated,uplift_score,segment
JIO10028577,0.9998198,0.99688065,0.0029391646,Sure thing / Lost cause
JIO10063859,0.9995859,0.99781054,0.001775384,Sure thing / Lost cause
JIO10058739,0.99630105,0.99959034,-0.0032892823,Sure thing / Lost cause
JIO10017262,0.9996487,0.9986285,0.0010201931,Sure thing / Lost cause
JIO10020163,0.77732164,0.47510684,0.3022148,Persuadable
JIO10021034,0.9804065,0.9920482,-0.011641681,Sure thing / Lost cause
JIO10023934,0.9999584,0.9999788,-2.0384789e-05,Sure thing / Lost cause
JIO10019292,0.99990904,0.99875915,0.0011498928,Sure thing / Lost cause
JIO10019901,0.99999344,0.9997615,0.00023192167,Sure thing / Lost cause
JIO10008808,0.9889726,0.9940063,-0.005033672,Sure thing / Lost cause
JIO10002849,0.99904686,0.98062265,0.018424213,Sure thing / Lost cause
JIO10045518,0.9993641,0.99654096,0.0028231144,Sure thing / Lost cause
JIO10010986,0.99999166,0.9997261,0.0002655387,Sure thing / Lost cause
JIO10024976,0.99988246,0.9973218,0.0025606751,Sure thing / Lost cause
JIO10002357,0.99977475,0.99896693,0.00080782175,Sure thing / Lost cause
JIO10010867,0.9945057,0.9866659,0.007839799,Sure thing / Lost cause
JIO10025503,0.9417575,0.9748824,-0.033124924,Sleeping dog (do not disturb)
JIO10018815,0.9430273,0.9479057,-0.0048784018,Sure thing / Lost cause
JIO10026215,0.9974511,0.986949,0.0105021,Sure thing / Lost cause
JIO10030349,0.9992471,0.9667418,0.032505274,Sure thing / Lost cause
JIO10057511,0.9999291,0.9998977,3.1352043e-05,Sure thing / Lost cause
JIO10020681,0.9992003,0.999395,-0.00019472837,Sure thing / Lost cause
JIO10061070,0.99996626,0.99991834,4.7922134e-05,Sure thing / Lost cause
JIO10057481,0.9999547,0.9993272,0.0006275177,Sure thing / Lost cause
JIO10000911,0.9914778,0.98996466,0.0015131235,Sure thing / Lost cause
JIO10046095,0.9991566,0.9962417,0.0029149055,Sure thing / Lost cause
JIO10027351,0.99859494,0.99977475,-0.0011798143,Sure thing / Lost cause
JIO10038987,0.98817563,0.9960473,-0.007871687,Sure thing / Lost cause
JIO10003202,0.9998894,0.99985874,3.0636787e-05,Sure thing / Lost cause
JIO10026130,0.9957598,0.94023937,0.055520415,Persuadable
JIO10048007,0.9995671,0.9998155,-0.00024843216,Sure thing / Lost cause
JIO10020130,0.999864,0.9999485,-8.4519386e-05,Sure thing / Lost cause
JIO10063484,0.99986196,0.99807894,0.0017830133,Sure thing / Lost cause
JIO10061942,0.9998766,0.9993981,0.0004785061,Sure thing / Lost cause
JIO10005262,0.99813133,0.99440634,0.0037249923,Sure thing / Lost cause
JIO10016381,0.09344531,0.2779615,-0.18451619,Sleeping dog (do not disturb)
JIO10010398,0.99202335,0.99423087,-0.0022075176,Sure thing / Lost cause
JIO10003099,0.9999937,0.9990803,0.0009133816,Sure thing / Lost cause
JIO10020233,0.99978966,0.99972457,6.508827e-05,Sure thing / Lost cause
JIO10004980,0.9991604,0.95179844,0.04736197,Sure thing / Lost cause
JIO10040900,0.99962807,0.9990226,0.000605464,Sure thing / Lost cause
JIO10060438,0.99973565,0.99949026,0.00024539232,Sure thing / Lost cause
JIO10004003,0.9967528,0.97769827,0.019054532,Sure thing / Lost cause
JIO10058198,0.9856213,0.92686063,0.058760643,Persuadable
JIO10007756,0.9677165,0.72922796,0.23848855,Persuadable
JIO10018149,0.98963964,0.9974928,-0.00785315,Sure thing / Lost cause
JIO10050751,0.012326112,0.07831745,-0.065991335,Sleeping dog (do not disturb)
JIO10004287,0.96585655,0.968082,-0.0022254586,Sure thing / Lost cause
JIO10056329,0.99983084,0.99958366,0.00024718046,Sure thing / Lost cause
JIO10052126,0.99999166,0.9994438,0.0005478263,Sure thing / Lost cause
JIO10030628,0.9996934,0.990926,0.008767366,Sure thing / Lost cause
JIO10056164,0.88638496,0.9257012,-0.039316237,Sleeping dog (do not disturb)
JIO10017782,0.9994406,0.99978286,-0.00034224987,Sure thing / Lost cause
JIO10011752,0.99998057,0.9983626,0.0016179681,Sure thing / Lost cause
JIO10054968,0.99956435,0.9996761,-0.00011175871,Sure thing / Lost cause
JIO10034796,0.99916065,0.9981975,0.00096315145,Sure thing / Lost cause
JIO10002307,0.99991417,0.999406,0.0005081892,Sure thing / Lost cause
JIO10050175,0.7383268,0.20742038,0.53090644,Persuadable
JIO10024303,0.9994205,0.9990422,0.00037831068,Sure thing / Lost cause
JIO10014251,0.9993924,0.999326,6.6399574e-05,Sure thing / Lost cause
JIO10030398,0.997801,0.9949587,0.002842307,Sure thing / Lost cause
JIO10061207,0.9944206,0.99597836,-0.0015577674,Sure thing / Lost cause
JIO10056209,0.99995685,0.99851674,0.0014401078,Sure thing / Lost cause
JIO10059815,0.9973666,0.9952058,0.0021607876,Sure thing / Lost cause
JIO10042642,0.99970144,0.9988331,0.00086832047,Sure thing / Lost cause
JIO10049006,0.9961597,0.4407612,0.55539846,Persuadable
JIO10003666,0.99131876,0.97222835,0.019090414,Sure thing / Lost cause
JIO10015903,0.99999464,0.99833196,0.0016626716,Sure thing / Lost cause
JIO10017285,0.98242617,0.8163425,0.1660837,Persuadable
JIO10000834,0.99999213,0.9993814,0.0006107092,Sure thing / Lost cause
JIO10011083,0.9998921,0.9997229,0.00016921759,Sure thing / Lost cause
JIO10005860,0.15941288,0.7514088,-0.59199595,Sleeping dog (do not disturb)
JIO10021361,0.9977215,0.98638076,0.011340737,Sure thing / Lost cause
JIO10018893,0.99794406,0.9960402,0.001903832,Sure thing / Lost cause
JIO10022945,0.99999607,0.9998522,0.00014388561,Sure thing / Lost cause
JIO10005096,0.99376196,0.97401947,0.019742489,Sure thing / Lost cause
JIO10044689,0.99000335,0.9470287,0.04297465,Sure thing / Lost cause
JIO10017895,0.9970741,0.9931712,0.0039029121,Sure thing / Lost cause
JIO10064066,0.99973506,0.99807453,0.0016605258,Sure thing / Lost cause
JIO10055362,0.99962544,0.99716955,0.0024558902,Sure thing / Lost cause
JIO10050963,0.99961483,0.99754095,0.002073884,Sure thing / Lost cause
JIO10020771,0.93767005,0.9541887,-0.016518652,Sure thing / Lost cause
JIO10016327,0.9966575,0.99447906,0.0021784306,Sure thing / Lost cause
JIO10009596,0.99961996,0.99317414,0.006445825,Sure thing / Lost cause
JIO10001333,0.99955326,0.99184704,0.007706225,Sure thing / Lost cause
JIO10054797,0.998811,0.9902693,0.008541703,Sure thing / Lost cause
JIO10061196,0.9982705,0.98503554,0.013234973,Sure thing / Lost cause
JIO10013211,0.99988914,0.9926804,0.0072087646,Sure thing / Lost cause
JIO10053970,0.99983704,0.99924517,0.0005918741,Sure thing / Lost cause
JIO10062654,0.9996388,0.99644357,0.0031952262,Sure thing / Lost cause
JIO10036160,0.9415238,0.99932575,-0.057801962,Sleeping dog (do not disturb)
JIO10025982,0.99949527,0.996986,0.002509296,Sure thing / Lost cause
JIO10026526,0.99816376,0.99982184,-0.001658082,Sure thing / Lost cause
JIO10020326,0.9989203,0.9986506,0.00026971102,Sure thing / Lost cause
JIO10049339,0.99847335,0.9997917,-0.0013183355,Sure thing / Lost cause
JIO10062769,0.99722785,0.5316035,0.46562433,Persuadable
JIO10003504,0.98497945,0.9328644,0.052115023,Persuadable
JIO10056618,0.9873031,0.96689993,0.020403147,Sure thing / Lost cause
JIO10011444,0.9998784,0.99868006,0.0011983514,Sure thing / Lost cause
JIO10034169,0.9982475,0.9970716,0.0011758804,Sure thing / Lost cause
JIO10000482,0.98392373,0.9868009,-0.0028771758,Sure thing / Lost cause
JIO10005817,0.8860226,0.9721053,-0.0860827,Sleeping dog (do not disturb)
JIO10019543,0.99965465,0.99975604,-0.0001013875,Sure thing / Lost cause
JIO10033577,0.81290746,0.87416744,-0.061259985,Sleeping dog (do not disturb)
JIO10029678,0.9998814,0.9999267,-4.529953e-05,Sure thing / Lost cause
JIO10009900,0.9990139,0.9411265,0.057887375,Persuadable
JIO10051258,0.9055101,0.93673605,-0.03122592,Sleeping dog (do not disturb)
JIO10058334,0.9716799,0.9416816,0.029998302,Sure thing / Lost cause
JIO10050093,0.99311733,0.9996705,-0.006553173,Sure thing / Lost cause
JIO10038637,0.92079055,0.96573436,-0.04494381,Sleeping dog (do not disturb)
JIO10021903,0.99609035,0.9866304,0.009459972,Sure thing / Lost cause
JIO10059543,0.9996463,0.9818231,0.01782322,Sure thing / Lost cause
JIO10049299,0.9999198,0.9992747,0.00064510107,Sure thing / Lost cause
JIO10045890,0.9998479,0.9901125,0.009735405,Sure thing / Lost cause
JIO10038262,0.9980781,0.9547598,0.04331833,Sure thing / Lost cause
JIO10033451,0.97094035,0.99358916,-0.022648811,Sleeping dog (do not disturb)
JIO10043838,0.99997735,0.99936503,0.0006123185,Sure thing / Lost cause
JIO10007699,0.99614954,0.99981827,-0.0036687255,Sure thing / Lost cause
JIO10021225,0.9963349,0.98909456,0.007240355,Sure thing / Lost cause
JIO10046474,0.9987042,0.9985784,0.0001257658,Sure thing / Lost cause
JIO10063286,0.9997776,0.9996371,0.00014048815,Sure thing / Lost cause
JIO10058987,0.9292427,0.89424896,0.034993708,Sure thing / Lost cause
JIO10012179,0.9997489,0.9996025,0.00014638901,Sure thing / Lost cause
JIO10026227,0.23437871,0.3685171,-0.13413839,Sleeping dog (do not disturb)
JIO10039414,0.94996834,0.97186655,-0.02189821,Sleeping dog (do not disturb)
JIO10063059,0.9901294,0.99683195,-0.0067025423,Sure thing / Lost cause
JIO10012997,0.9993424,0.9985343,0.00080806017,Sure thing / Lost cause
JIO10014533,0.5405821,0.0623653,0.47821683,Persuadable
JIO10005692,0.94703233,0.6937796,0.25325274,Persuadable
JIO10019895,0.9999765,0.996434,0.0035425425,Sure thing / Lost cause
JIO10000978,0.9996252,0.9995179,0.00010728836,Sure thing / Lost cause
JIO10036996,0.994732,0.9921332,0.0025988221,Sure thing / Lost cause
JIO10011448,0.99744534,0.98707366,0.010371685,Sure thing / Lost cause
JIO10004698,0.99987876,0.99963856,0.00024020672,Sure thing / Lost cause
JIO10050166,0.99327797,0.95104903,0.042228937,Sure thing / Lost cause
JIO10027187,0.9513271,0.9739828,-0.022655725,Sleeping dog (do not disturb)
JIO10011696,0.9992567,0.9995814,-0.0003247261,Sure thing / Lost cause
JIO10017499,0.9989373,0.9997454,-0.0008081198,Sure thing / Lost cause
JIO10062522,0.9986129,0.990379,0.008233905,Sure thing / Lost cause
JIO10060906,0.99999285,0.99997723,1.5616417e-05,Sure thing / Lost cause
JIO10016587,0.9727806,0.9875399,-0.014759302,Sure thing / Lost cause
JIO10019314,0.9981968,0.9913782,0.0068185925,Sure thing / Lost cause
JIO10038895,0.74992895,0.8559175,-0.10598856,Sleeping dog (do not disturb)
JIO10015012,0.94762194,0.94714206,0.000479877,Sure thing / Lost cause
JIO10018627,0.99998116,0.99919146,0.00078970194,Sure thing / Lost cause
JIO10019814,0.9997292,0.9971066,0.0026226044,Sure thing / Lost cause
JIO10041249,0.9999937,0.99904364,0.00095003843,Sure thing / Lost cause
JIO10059002,0.99984694,0.99986386,-1.692772e-05,Sure thing / Lost cause
JIO10004783,0.999514,0.98740447,0.012109518,Sure thing / Lost cause
JIO10020935,0.9991767,0.99964607,-0.00046938658,Sure thing / Lost cause
JIO10017850,0.99999034,0.9999038,8.6545944e-05,Sure thing / Lost cause
JIO10009438,0.9950982,0.9920786,0.0030195713,Sure thing / Lost cause
JIO10009429,0.9999809,0.9999101,7.081032e-05,Sure thing / Lost cause
JIO10030219,0.9982486,0.9918276,0.00642097,Sure thing / Lost cause
JIO10026250,0.021583566,0.153122,-0.13153842,Sleeping dog (do not disturb)
JIO10035641,0.99961996,0.99669766,0.0029222965,Sure thing / Lost cause
JIO10022682,0.9896854,0.9992879,-0.009602487,Sure thing / Lost cause
JIO10029537,0.998887,0.97752714,0.02135986,Sure thing / Lost cause
JIO10046972,0.9968604,0.99379176,0.003068626,Sure thing / Lost cause
JIO10021723,0.99947745,0.9977367,0.0017407537,Sure thing / Lost cause
JIO10054804,0.99977857,0.9995838,0.00019478798,Sure thing / Lost cause
JIO10061081,0.979178,0.9562204,0.022957623,Sure thing / Lost cause
JIO10058378,0.98006034,0.44247782,0.5375825,Persuadable
JIO10012128,0.9976041,0.99795735,-0.00035327673,Sure thing / Lost cause
JIO10006487,0.9982418,0.9965515,0.0016902685,Sure thing / Lost cause
JIO10011304,0.9999112,0.9996126,0.00029855967,Sure thing / Lost cause
JIO10029105,0.9996698,0.99981433,-0.00014454126,Sure thing / Lost cause
JIO10054688,0.99024385,0.9915393,-0.0012954473,Sure thing / Lost cause
JIO10018654,0.9952669,0.98098046,0.0142864585,Sure thing / Lost cause
JIO10039540,0.9944636,0.9961522,-0.0016885996,Sure thing / Lost cause
JIO10049021,0.18148872,0.056321148,0.12516758,Persuadable
JIO10033345,0.9976102,0.99342006,0.004190147,Sure thing / Lost cause
JIO10012463,0.72312176,0.38692158,0.33620018,Persuadable
JIO10062340,0.9999851,0.9999298,5.531311e-05,Sure thing / Lost cause
JIO10008577,0.9935278,0.9789585,0.014569342,Sure thing / Lost cause
JIO10042606,0.9999962,0.99999166,4.529953e-06,Sure thing / Lost cause
JIO10035039,0.9999881,0.9996705,0.00031757355,Sure thing / Lost cause
JIO10010142,0.20303413,0.8116299,-0.6085957,Sleeping dog (do not disturb)
JIO10044335,0.99998665,0.99977654,0.00021010637,Sure thing / Lost cause
JIO10029680,0.99603623,0.99075526,0.0052809715,Sure thing / Lost cause
JIO10011100,0.9369093,0.7694108,0.16749853,Persuadable
JIO10060165,0.99170685,0.9936515,-0.0019446611,Sure thing / Lost cause
JIO10029407,0.9965569,0.99397165,0.0025852323,Sure thing / Lost cause
JIO10045843,0.99875903,0.9785486,0.020210445,Sure thing / Lost cause
JIO10053389,0.99778,0.99948776,-0.0017077327,Sure thing / Lost cause
JIO10062615,0.9994357,0.99698,0.0024557114,Sure thing / Lost cause
JIO10032194,0.9994943,0.9984382,0.0010561347,Sure thing / Lost cause
JIO10016346,0.9997719,0.9955836,0.004188299,Sure thing / Lost cause
JIO10059878,0.9999502,0.9994185,0.00053167343,Sure thing / Lost cause
JIO10052915,0.9990521,0.9991334,-8.1300735e-05,Sure thing / Lost cause
JIO10051592,0.99720407,0.99758005,-0.0003759861,Sure thing / Lost cause
JIO10041185,0.9990458,0.99930525,-0.00025945902,Sure thing / Lost cause
JIO10057879,0.9998406,0.999795,4.5597553e-05,Sure thing / Lost cause
JIO10058699,0.9985268,0.99651563,0.00201118,Sure thing / Lost cause
JIO10026885,0.9952094,0.99682766,-0.0016182661,Sure thing / Lost cause
JIO10026111,0.99950993,0.99841654,0.0010933876,Sure thing / Lost cause
JIO10015512,0.80310094,0.20412254,0.5989784,Persuadable
JIO10045250,0.9908771,0.9981694,-0.0072923303,Sure thing / Lost cause
JIO10004754,0.993026,0.95448166,0.038544357,Sure thing / Lost cause
JIO10017032,0.9998956,0.9770765,0.022819102,Sure thing / Lost cause
JIO10046880,0.9666336,0.867928,0.09870559,Persuadable
JIO10037010,0.9849384,0.99247074,-0.007532358,Sure thing / Lost cause
JIO10038455,0.9998834,0.9996549,0.00022852421,Sure thing / Lost cause
JIO10003696,0.9995128,0.99973744,-0.0002246499,Sure thing / Lost cause
JIO10015673,0.9999814,0.99998355,-2.1457672e-06,Sure thing / Lost cause
JIO10016326,0.99984,0.9999399,-9.9897385e-05,Sure thing / Lost cause
JIO10015129,0.9999995,0.99939775,0.0006017685,Sure thing / Lost cause
JIO10044467,0.9984786,0.9971487,0.0013298988,Sure thing / Lost cause
JIO10032122,0.99990284,0.9970994,0.0028034449,Sure thing / Lost cause
JIO10052887,0.9935363,0.99638736,-0.002851069,Sure thing / Lost cause
JIO10008194,0.9941777,0.98920584,0.004971862,Sure thing / Lost cause
JIO10052050,0.99977225,0.99994147,-0.00016921759,Sure thing / Lost cause
JIO10039614,0.9810395,0.99292266,-0.01188314,Sure thing / Lost cause
JIO10039680,0.9998654,0.9999236,-5.8174133e-05,Sure thing / Lost cause
JIO10034899,0.9999349,0.99903023,0.0009046793,Sure thing / Lost cause
JIO10006810,0.9983474,0.9988225,-0.00047510862,Sure thing / Lost cause
JIO10030069,0.9985037,0.999129,-0.0006253123,Sure thing / Lost cause
JIO10022884,0.9977842,0.9959726,0.0018116236,Sure thing / Lost cause
JIO10031778,0.9999331,0.9993343,0.00059884787,Sure thing / Lost cause
JIO10058360,0.99996126,0.9986952,0.0012660623,Sure thing / Lost cause
JIO10052929,0.9999895,0.99804115,0.0019483566,Sure thing / Lost cause
JIO10013654,0.9972445,0.9988751,-0.0016306043,Sure thing / Lost cause
JIO10031708,0.9999876,0.9990884,0.0008991957,Sure thing / Lost cause
JIO10022562,0.9993818,0.99957055,-0.00018876791,Sure thing / Lost cause
JIO10027515,0.99636084,0.9976737,-0.0013128519,Sure thing / Lost cause
JIO10030688,0.99377996,0.98988986,0.0038900971,Sure thing / Lost cause
JIO10019170,0.9999765,0.99985445,0.00012207031,Sure thing / Lost cause
JIO10027340,0.9957917,0.99449074,0.001300931,Sure thing / Lost cause
JIO10026734,0.9999758,0.99995935,1.6450882e-05,Sure thing / Lost cause
JIO10044535,0.9999896,0.9998524,0.00013720989,Sure thing / Lost cause
JIO10060455,0.9986071,0.99766517,0.0009419322,Sure thing / Lost cause
JIO10013144,0.99992156,0.9987387,0.0011828542,Sure thing / Lost cause
JIO10035473,0.9500143,0.9874955,-0.03748119,Sleeping dog (do not disturb)
JIO10055854,0.9997931,0.9993861,0.00040704012,Sure thing / Lost cause
JIO10051526,0.89593774,0.95496756,-0.059029818,Sleeping dog (do not disturb)
JIO10002861,0.99979335,0.9985684,0.001224935,Sure thing / Lost cause
JIO10038312,0.9990742,0.9993741,-0.00029987097,Sure thing / Lost cause
JIO10006853,0.99251646,0.9956573,-0.0031408668,Sure thing / Lost cause
JIO10003304,0.9997141,0.99847156,0.0012425184,Sure thing / Lost cause
JIO10058868,0.9999268,0.99886864,0.0010581613,Sure thing / Lost cause
JIO10023522,0.9997261,0.99904567,0.0006804466,Sure thing / Lost cause
JIO10054490,0.99999726,0.9999956,1.66893e-06,Sure thing / Lost cause
JIO10063057,0.9993426,0.99754995,0.0017926693,Sure thing / Lost cause
JIO10017182,0.99534214,0.9929512,0.002390921,Sure thing / Lost cause
JIO10029968,0.9988959,0.9995065,-0.00061059,Sure thing / Lost cause
JIO10030065,0.30545217,0.6644203,-0.35896814,Sleeping dog (do not disturb)
JIO10061859,0.9996605,0.9996985,-3.8027763e-05,Sure thing / Lost cause
JIO10039522,0.9997415,0.999676,6.5505505e-05,Sure thing / Lost cause
JIO10000177,0.99992144,0.99964714,0.00027430058,Sure thing / Lost cause
JIO10027333,0.99573517,0.9982151,-0.0024799109,Sure thing / Lost cause
JIO10030375,0.9969194,0.99597305,0.00094634295,Sure thing / Lost cause
JIO10064204,0.99997663,0.9996549,0.00032174587,Sure thing / Lost cause
JIO10059349,0.9985562,0.9868485,0.011707723,Sure thing / Lost cause
JIO10039904,0.9824477,0.96613085,0.016316831,Sure thing / Lost cause
JIO10051181,0.9998411,0.9986022,0.0012388825,Sure thing / Lost cause
JIO10001495,0.9994747,0.99635446,0.0031202435,Sure thing / Lost cause
JIO10005206,0.99965215,0.9985978,0.0010543466,Sure thing / Lost cause
JIO10017250,0.968739,0.9868754,-0.018136442,Sure thing / Lost cause
JIO10034760,0.9990501,0.9971117,0.0019384027,Sure thing / Lost cause
JIO10006588,0.9988997,0.9848625,0.014037192,Sure thing / Lost cause
JIO10033778,0.99994993,0.9969302,0.0030197501,Sure thing / Lost cause
JIO10029731,0.9994967,0.9953815,0.004115224,Sure thing / Lost cause
JIO10054162,0.9981476,0.9941671,0.0039805174,Sure thing / Lost cause
JIO10060257,0.9999038,0.9999057,-1.9073486e-06,Sure thing / Lost cause
JIO10013737,0.98202664,0.98902696,-0.007000327,Sure thing / Lost cause
JIO10041722,0.9115049,0.9616143,-0.050109386,Sleeping dog (do not disturb)
JIO10012722,0.9999039,0.99937564,0.00052827597,Sure thing / Lost cause
JIO10033822,0.9991316,0.998569,0.00056260824,Sure thing / Lost cause
JIO10059412,0.9999844,0.9996153,0.00036907196,Sure thing / Lost cause
JIO10033024,0.9995453,0.9997491,-0.00020384789,Sure thing / Lost cause
JIO10006196,0.96653503,0.47268754,0.4938475,Persuadable
JIO10045886,0.997336,0.998429,-0.00109303,Sure thing / Lost cause
JIO10058311,0.9684941,0.96400183,0.004492283,Sure thing / Lost cause
JIO10054816,0.98739594,0.9891089,-0.0017129779,Sure thing / Lost cause
JIO10043897,0.9980094,0.99742305,0.0005863309,Sure thing / Lost cause
JIO10040695,0.9999896,0.9983038,0.0016858578,Sure thing / Lost cause
JIO10055747,0.9999254,0.98406893,0.015856445,Sure thing / Lost cause
JIO10053285,0.98576885,0.96419805,0.021570802,Sure thing / Lost cause
JIO10037307,0.9743087,0.97589475,-0.00158602,Sure thing / Lost cause
JIO10012432,0.996009,0.9985238,-0.0025147796,Sure thing / Lost cause
JIO10052795,0.99967134,0.9998293,-0.00015795231,Sure thing / Lost cause
JIO10008929,0.99994135,0.98729706,0.012644291,Sure thing / Lost cause
JIO10011471,0.999255,0.8871192,0.11213583,Persuadable
JIO10055073,0.30149513,0.97469574,-0.6732006,Sleeping dog (do not disturb)
JIO10045574,0.020550696,0.66177976,-0.6412291,Sleeping dog (do not disturb)
JIO10012418,0.99978083,0.9991779,0.0006029606,Sure thing / Lost cause
JIO10064690,0.99990106,0.99808514,0.0018159151,Sure thing / Lost cause
JIO10061200,0.9999871,0.998953,0.0010341406,Sure thing / Lost cause
JIO10030703,0.99797434,0.98867536,0.00929898,Sure thing / Lost cause
JIO10034710,0.9994361,0.9998599,-0.00042384863,Sure thing / Lost cause
JIO10002646,0.15979622,0.10450972,0.055286504,Persuadable
JIO10029628,0.95372736,0.9864269,-0.032699525,Sleeping dog (do not disturb)
JIO10041486,0.99936825,0.9983877,0.000980556,Sure thing / Lost cause
JIO10041164,0.99404484,0.9539539,0.04009092,Sure thing / Lost cause
JIO10027560,0.999731,0.99907696,0.00065404177,Sure thing / Lost cause
JIO10035167,0.9995384,0.998552,0.0009863973,Sure thing / Lost cause
JIO10002580,0.95564044,0.99288625,-0.03724581,Sleeping dog (do not disturb)
JIO10036882,0.9599315,0.99316907,-0.033237576,Sleeping dog (do not disturb)
JIO10000692,0.9997769,0.99867505,0.0011018515,Sure thing / Lost cause
JIO10000747,0.9998273,0.9999759,-0.00014859438,Sure thing / Lost cause
JIO10057100,0.998588,0.99656856,0.002019465,Sure thing / Lost cause
JIO10043076,0.99991024,0.9986738,0.0012364388,Sure thing / Lost cause
JIO10059437,0.9997322,0.9967463,0.0029858947,Sure thing / Lost cause
JIO10042071,0.9985446,0.9954724,0.0030722022,Sure thing / Lost cause
JIO10024169,0.9998405,0.9989489,0.0008916259,Sure thing / Lost cause
JIO10046219,0.99893576,0.985007,0.013928771,Sure thing / Lost cause
JIO10031668,0.9987643,0.99662846,0.0021358132,Sure thing / Lost cause
JIO10024344,0.04746169,0.8891148,-0.8416531,Sleeping dog (do not disturb)
JIO10032345,0.9999722,0.999982,-9.775162e-06,Sure thing / Lost cause
JIO10064161,0.999936,0.9998821,5.38826e-05,Sure thing / Lost cause
JIO10049377,0.9674754,0.9590136,0.008461833,Sure thing / Lost cause
JIO10042586,0.9931225,0.90777254,0.08534998,Persuadable
JIO10048489,0.99892884,0.9994411,-0.0005122423,Sure thing / Lost cause
JIO10045848,0.9999441,0.9994659,0.00047820807,Sure thing / Lost cause
JIO10001893,0.9859753,0.9975721,-0.011596799,Sure thing / Lost cause
JIO10059577,0.9901225,0.9994031,-0.009280622,Sure thing / Lost cause
JIO10058928,0.9898713,0.9954045,-0.005533159,Sure thing / Lost cause
JIO10045408,0.99999166,0.9999862,5.4836273e-06,Sure thing / Lost cause
JIO10009287,0.9990656,0.9911419,0.007923663,Sure thing / Lost cause
JIO10059496,0.9999063,0.99987006,3.6239624e-05,Sure thing / Lost cause
JIO10030365,0.9999696,0.99607265,0.0038969517,Sure thing / Lost cause
JIO10024174,0.9263811,0.9771935,-0.050812364,Sleeping dog (do not disturb)
JIO10009051,0.9998869,0.9989304,0.00095647573,Sure thing / Lost cause
JIO10034973,0.23483735,0.94804895,-0.7132116,Sleeping dog (do not disturb)
JIO10049563,0.99994874,0.99968207,0.00026667118,Sure thing / Lost cause
JIO10045626,0.9998747,0.99568546,0.004189253,Sure thing / Lost cause
JIO10032334,0.9998223,0.99720865,0.0026136637,Sure thing / Lost cause
JIO10029341,0.99765164,0.99666023,0.000991404,Sure thing / Lost cause
JIO10030205,0.9312071,0.8599599,0.07124722,Persuadable
JIO10000508,0.87522626,0.91355705,-0.038330793,Sleeping dog (do not disturb)
JIO10061539,0.9990883,0.9994578,-0.0003694892,Sure thing / Lost cause
JIO10018485,0.8739504,0.8618317,0.012118697,Sure thing / Lost cause
JIO10064104,0.9917303,0.9884801,0.0032501817,Sure thing / Lost cause
JIO10008161,0.9555292,0.9938937,-0.03836447,Sleeping dog (do not disturb)
JIO10026174,0.99485344,0.99472827,0.00012516975,Sure thing / Lost cause
JIO10006509,0.9997116,0.9101881,0.089523494,Persuadable
JIO10015113,0.9999865,0.9993074,0.0006791353,Sure thing / Lost cause
JIO10056542,0.9999894,0.9998512,0.00013816357,Sure thing / Lost cause
JIO10010022,0.7783235,0.48045683,0.29786664,Persuadable
JIO10042941,0.99920696,0.98614466,0.013062298,Sure thing / Lost cause
JIO10017769,0.9997886,0.99545705,0.004331529,Sure thing / Lost cause
JIO10018437,0.99995327,0.99292725,0.0070260167,Sure thing / Lost cause
JIO10050357,0.9996263,0.9760877,0.02353859,Sure thing / Lost cause
JIO10023478,0.9976471,0.9969632,0.0006839037,Sure thing / Lost cause
JIO10021223,0.996021,0.9961092,-8.8214874e-05,Sure thing / Lost cause
JIO10047136,0.64906776,0.86265385,-0.21358609,Sleeping dog (do not disturb)
JIO10025427,0.9999925,0.99912494,0.0008675456,Sure thing / Lost cause
JIO10006760,0.9999784,0.9999647,1.3709068e-05,Sure thing / Lost cause
JIO10016175,0.9999651,0.9999844,-1.9311905e-05,Sure thing / Lost cause
JIO10027239,0.95518744,0.9704865,-0.015299082,Sure thing / Lost cause
JIO10047252,0.99915695,0.99886525,0.00029170513,Sure thing / Lost cause
JIO10006583,0.9702698,0.8452466,0.12502319,Persuadable
JIO10036807,0.99901223,0.9991191,-0.00010687113,Sure thing / Lost cause
JIO10049897,0.96849567,0.9583822,0.010113478,Sure thing / Lost cause
JIO10012460,0.98208433,0.98855317,-0.0064688325,Sure thing / Lost cause
JIO10059704,0.9998833,0.9998504,3.2901764e-05,Sure thing / Lost cause
JIO10056451,0.8783932,0.9763308,-0.09793764,Sleeping dog (do not disturb)
JIO10013996,0.99629384,0.99854314,-0.0022493005,Sure thing / Lost cause
JIO10013164,0.990829,0.9905619,0.0002670884,Sure thing / Lost cause
JIO10033115,0.9771448,0.9964959,-0.019351125,Sure thing / Lost cause
JIO10045987,0.9999509,0.99906796,0.0008829236,Sure thing / Lost cause
JIO10053491,0.9958812,0.99104893,0.0048322678,Sure thing / Lost cause
JIO10034869,0.9999528,0.99994326,9.536743e-06,Sure thing / Lost cause
JIO10021056,0.9995802,0.98902696,0.010553241,Sure thing / Lost cause
JIO10039234,0.99995863,0.9993161,0.00064253807,Sure thing / Lost cause
JIO10011446,0.9977041,0.9918854,0.005818665,Sure thing / Lost cause
JIO10042045,0.98054296,0.99973613,-0.019193172,Sure thing / Lost cause
JIO10023870,0.99967194,0.99545234,0.0042195916,Sure thing / Lost cause
JIO10052484,0.99996364,0.9985617,0.0014019608,Sure thing / Lost cause
