customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,customer_segment
4091.0,4,83,9712.080000000004,5,1,2,512,Others
3270.0,36,87,9711.180000000002,2,2,2,222,Lost
1908.0,5,87,9709.880000000001,4,2,2,422,Others
1366.0,29,98,9708.950000000008,2,4,2,242,"At Risk"
2816.0,13,95,9706.95,3,3,2,332,Others
2665.0,6,102,9706.619999999999,4,5,2,452,Loyal
148.0,8,92,9706.119999999999,4,3,2,432,Others
3011.0,51,94,9705.539999999999,1,3,2,132,"At Risk"
4687.0,67,95,9705.419999999996,1,3,2,132,"At Risk"
3610.0,3,85,9701.210000000001,5,1,2,512,Others
2589.0,67,80,9696.429999999998,1,1,2,112,Lost
3260.0,32,104,9695.950000000003,2,5,2,252,"At Risk"
4225.0,5,91,9693.849999999995,4,3,2,432,Others
1030.0,63,93,9693.219999999996,1,3,2,132,"At Risk"
91.0,23,97,9692.850000000004,2,4,2,242,"At Risk"
717.0,3,106,9691.38,5,5,2,552,Loyal
4767.0,1,92,9690.890000000001,5,3,2,532,Others
2855.0,78,90,9688.460000000001,1,2,2,122,Lost
1512.0,23,98,9688.4,2,4,2,242,"At Risk"
4555.0,4,84,9686.829999999994,5,1,2,512,Others
2835.0,0,88,9685.519999999997,5,2,2,522,Others
4993.0,24,94,9684.39,2,3,2,232,"At Risk"
2726.0,71,88,9684.35,1,2,2,122,Lost
1754.0,1,100,9684.089999999998,5,4,2,542,Loyal
1523.0,36,85,9683.100000000002,2,1,2,212,Lost
4617.0,22,85,9679.590000000004,3,1,2,312,Others
1168.0,15,97,9679.25,3,4,2,342,Loyal
539.0,5,96,9678.950000000004,4,4,2,442,Loyal
1526.0,8,91,9677.589999999998,4,3,2,432,Others
2101.0,14,85,9676.119999999999,3,1,2,312,Others
1946.0,41,85,9675.53,1,1,2,112,Lost
3149.0,53,85,9674.88,1,1,2,112,Lost
304.0,30,86,9674.150000000001,2,2,2,222,Lost
149.0,34,89,9670.23,2,2,2,222,Lost
2565.0,11,85,9670.15,4,1,2,412,Others
4852.0,5,82,9668.54,4,1,2,412,Others
4741.0,34,95,9668.049999999994,2,3,2,232,"At Risk"
1782.0,62,95,9666.04,1,3,2,132,"At Risk"
4322.0,19,94,9665.990000000003,3,3,2,332,Others
569.0,0,99,9663.519999999999,5,4,2,542,Loyal
111.0,18,87,9662.049999999997,3,2,2,322,Others
602.0,9,90,9661.310000000001,4,2,2,422,Others
2305.0,12,96,9659.66,3,4,2,342,Loyal
1281.0,22,92,9659.46,2,3,2,232,"At Risk"
4216.0,69,86,9659.349999999999,1,2,2,122,Lost
1084.0,10,91,9656.259999999995,4,3,2,432,Others
4061.0,25,77,9655.020000000002,2,1,2,212,Lost
1456.0,96,86,9652.960000000001,1,2,2,122,Lost
2943.0,5,83,9650.590000000004,4,1,2,412,Others
3311.0,48,80,9650.449999999995,1,1,2,112,Lost
2689.0,5,81,9649.949999999997,4,1,2,412,Others
1016.0,6,86,9645.999999999998,4,2,2,422,Others
773.0,37,97,9645.250000000004,2,4,2,242,"At Risk"
126.0,78,91,9644.97,1,2,2,122,Lost
898.0,24,89,9643.660000000002,2,2,2,222,Lost
3993.0,8,87,9643.530000000004,4,2,2,422,Others
755.0,18,91,9643.170000000002,3,3,2,332,Others
4531.0,70,79,9643.120000000004,1,1,2,112,Lost
2583.0,30,98,9642.68,2,4,2,242,"At Risk"
2142.0,18,97,9642.200000000003,3,4,2,342,Loyal
1147.0,40,93,9641.999999999998,1,3,2,132,"At Risk"
1378.0,48,90,9641.910000000002,1,2,2,122,Lost
4491.0,27,102,9641.739999999998,2,5,2,252,"At Risk"
3643.0,32,96,9641.48,2,3,2,232,"At Risk"
4292.0,12,99,9641.160000000002,3,4,2,342,Loyal
3824.0,31,79,9641.019999999993,2,1,2,212,Lost
2785.0,56,83,9639.439999999999,1,1,2,112,Lost
3763.0,11,88,9638.740000000002,4,2,2,422,Others
3933.0,8,90,9635.279999999999,4,2,2,422,Others
3466.0,7,99,9634.64,4,4,2,442,Loyal
1337.0,0,88,9633.87,5,2,2,522,Others
4718.0,6,84,9630.17,4,1,2,412,Others
163.0,44,90,9629.209999999995,1,2,2,122,Lost
2936.0,1,91,9628.110000000002,5,3,2,532,Others
4919.0,34,106,9627.91,2,5,2,252,"At Risk"
4096.0,10,102,9627.460000000003,4,5,2,452,Loyal
1454.0,1,79,9625.09,5,1,2,512,Others
4275.0,2,92,9622.619999999997,5,3,2,532,Others
1331.0,64,86,9622.579999999996,1,2,2,122,Lost
2117.0,24,99,9620.199999999999,2,4,2,242,"At Risk"
1544.0,49,103,9618.150000000001,1,5,2,152,"At Risk"
1649.0,20,84,9617.23,3,1,2,312,Others
2699.0,7,97,9616.83,4,4,2,442,Loyal
591.0,2,86,9614.029999999999,5,2,2,522,Others
4679.0,29,91,9613.39,2,2,2,222,Lost
3528.0,0,77,9612.859999999997,5,1,2,512,Others
1445.0,2,89,9611.45,5,2,2,522,Others
708.0,1,85,9611,5,1,2,512,Others
905.0,2,84,9610.550000000005,5,1,2,512,Others
746.0,14,86,9609.87,3,2,2,322,Others
560.0,2,85,9609.410000000003,5,1,2,512,Others
4291.0,0,80,9609.179999999997,5,1,2,512,Others
4503.0,0,91,9609.079999999998,5,2,2,522,Others
4469.0,10,85,9603.910000000002,4,1,2,412,Others
3380.0,52,87,9602.580000000005,1,2,2,122,Lost
2655.0,4,102,9600.389999999998,5,5,2,552,Loyal
4232.0,3,75,9599.959999999997,5,1,2,512,Others
4672.0,18,94,9599.040000000003,3,3,2,332,Others
4001.0,10,78,9598.709999999995,4,1,2,412,Others
2165.0,55,98,9596.75,1,4,2,142,"At Risk"
1897.0,19,92,9596.269999999999,3,3,2,332,Others
3417.0,20,88,9593.549999999996,3,2,2,322,Others
4169.0,13,84,9590.63,3,1,2,312,Others
2198.0,40,99,9590.019999999999,1,4,2,142,"At Risk"
4159.0,23,98,9589.889999999998,2,4,2,242,"At Risk"
794.0,32,86,9589.019999999997,2,2,2,222,Lost
1123.0,8,88,9588.869999999997,4,2,2,422,Others
1907.0,20,100,9587.090000000002,3,4,2,342,Loyal
3308.0,19,94,9587.080000000002,3,3,2,332,Others
4777.0,20,91,9586.570000000002,3,3,2,332,Others
3062.0,29,90,9584.739999999994,2,2,2,222,Lost
505.0,4,96,9582.659999999998,5,4,2,542,Loyal
2145.0,22,91,9582.630000000001,3,3,2,332,Others
2031.0,48,93,9582.37,1,3,2,132,"At Risk"
3133.0,98,86,9581.769999999995,1,1,2,112,Lost
1684.0,4,94,9581.130000000001,5,3,2,532,Others
943.0,17,84,9580.949999999995,3,1,2,312,Others
2369.0,10,97,9577.379999999997,4,4,2,442,Loyal
3236.0,29,93,9577.250000000002,2,3,2,232,"At Risk"
877.0,6,85,9570.399999999998,4,1,2,412,Others
780.0,7,72,9570.029999999999,4,1,2,412,Others
4153.0,54,93,9567.539999999992,1,3,2,132,"At Risk"
1588.0,76,92,9566.159999999998,1,3,2,132,"At Risk"
3570.0,2,100,9566.129999999997,5,4,2,542,Loyal
726.0,28,95,9565.670000000002,2,3,2,232,"At Risk"
1623.0,50,105,9565.589999999998,1,5,2,152,"At Risk"
2788.0,3,96,9563.57,5,4,2,542,Loyal
1820.0,31,102,9562.490000000003,2,5,2,252,"At Risk"
605.0,9,82,9561.689999999995,4,1,2,412,Others
3532.0,30,103,9557.74,2,5,2,252,"At Risk"
1831.0,29,105,9550.97,2,5,2,252,"At Risk"
3907.0,6,88,9550.449999999999,4,2,2,422,Others
3230.0,6,93,9549.309999999992,4,3,2,432,Others
1015.0,11,93,9548.059999999998,3,3,2,332,Others
4642.0,17,78,9546.810000000001,3,1,2,312,Others
4155.0,33,90,9546.6,2,2,2,222,Lost
2331.0,76,93,9546.17,1,3,2,132,"At Risk"
376.0,14,77,9539.599999999999,3,1,2,312,Others
945.0,4,86,9537.920000000002,5,2,2,522,Others
2006.0,27,97,9535.439999999999,2,4,2,242,"At Risk"
2364.0,5,94,9535.169999999998,4,3,2,432,Others
2733.0,0,98,9533.789999999999,5,4,2,542,Loyal
1137.0,1,91,9533.379999999996,5,3,2,532,Others
2075.0,53,86,9533.210000000001,1,2,2,122,Lost
518.0,37,92,9532.809999999996,2,3,2,232,"At Risk"
1455.0,0,98,9530.849999999999,5,4,2,542,Loyal
557.0,27,79,9530.299999999997,2,1,2,212,Lost
2371.0,24,98,9527.899999999996,2,4,2,242,"At Risk"
1013.0,15,86,9527.57,3,2,2,322,Others
4932.0,70,92,9526.98,1,3,2,132,"At Risk"
3556.0,0,95,9524.81,5,3,2,532,Others
1155.0,32,82,9524.710000000003,2,1,2,212,Lost
2504.0,69,104,9522.099999999997,1,5,2,152,"At Risk"
3291.0,47,101,9520.83,1,4,2,142,"At Risk"
1222.0,12,101,9519.619999999995,3,4,2,342,Loyal
3177.0,17,98,9519.369999999997,3,4,2,342,Loyal
3915.0,7,74,9519.309999999998,4,1,2,412,Others
2274.0,19,103,9519.279999999995,3,5,2,352,Loyal
2545.0,44,99,9518.029999999999,1,4,2,142,"At Risk"
1042.0,74,94,9517.640000000003,1,3,2,132,"At Risk"
1717.0,1,97,9515.210000000001,5,4,2,542,Loyal
1972.0,16,85,9514.959999999995,3,1,2,312,Others
2997.0,1,83,9513.269999999999,5,1,2,512,Others
1065.0,7,88,9512.199999999999,4,2,2,422,Others
2681.0,56,83,9512.030000000002,1,1,2,112,Lost
4696.0,3,97,9510.56,5,4,2,542,Loyal
1240.0,4,91,9510.489999999998,4,3,2,432,Others
1617.0,16,90,9510.270000000004,3,2,2,322,Others
3998.0,33,85,9509.54,2,1,2,212,Lost
2466.0,6,97,9509.349999999997,4,4,2,442,Loyal
3886.0,22,89,9507.239999999996,3,2,2,322,Others
1823.0,24,80,9505.069999999998,2,1,2,212,Lost
2767.0,18,84,9503.599999999997,3,1,2,312,Others
3060.0,27,103,9501.599999999997,2,5,2,252,"At Risk"
2388.0,32,90,9501.53,2,2,2,222,Lost
2401.0,21,95,9501.199999999999,3,3,2,332,Others
3067.0,5,77,9496.05,4,1,2,412,Others
4614.0,58,93,9495.160000000002,1,3,2,132,"At Risk"
2377.0,1,76,9495.009999999997,5,1,2,512,Others
3031.0,3,89,9492.989999999998,5,2,2,522,Others
473.0,21,90,9492.759999999997,3,2,2,322,Others
1446.0,51,87,9491.869999999997,1,2,2,122,Lost
3800.0,12,72,9491.22,3,1,2,312,Others
4896.0,43,98,9489.579999999998,1,4,2,142,"At Risk"
1605.0,6,86,9488.709999999994,4,2,2,422,Others
4716.0,8,109,9488.579999999996,4,5,2,452,Loyal
1662.0,32,71,9487.789999999999,2,1,2,212,Lost
3638.0,6,89,9486.1,4,2,2,422,Others
4161.0,16,72,9485.769999999997,3,1,2,312,Others
4708.0,12,97,9485.139999999996,3,4,2,342,Loyal
1040.0,6,100,9483.829999999996,4,4,2,442,Loyal
3276.0,26,97,9483.14,2,4,2,242,"At Risk"
110.0,30,101,9481.480000000003,2,4,2,242,"At Risk"
1392.0,2,76,9481.3,5,1,2,512,Others
1709.0,7,84,9478.929999999998,4,1,2,412,Others
2605.0,8,84,9478.249999999995,4,1,2,412,Others
2539.0,32,99,9476.98,2,4,2,242,"At Risk"
1237.0,8,91,9470.710000000001,4,3,2,432,Others
864.0,48,83,9470.610000000002,1,1,2,112,Lost
1953.0,9,83,9470.260000000004,4,1,2,412,Others
1725.0,27,85,9469.8,2,1,2,212,Lost
2873.0,3,102,9469.350000000004,5,5,2,552,Loyal
172.0,31,95,9469.029999999995,2,3,2,232,"At Risk"
1872.0,22,93,9468.87,2,3,2,232,"At Risk"
583.0,9,82,9468.429999999997,4,1,2,412,Others
277.0,20,93,9466.689999999999,3,3,2,332,Others
2769.0,24,93,9463.289999999997,2,3,2,232,"At Risk"
774.0,0,78,9462.67,5,1,2,512,Others
1917.0,22,94,9461.87,2,3,2,232,"At Risk"
4884.0,66,89,9461.599999999997,1,2,2,122,Lost
4686.0,6,83,9461.019999999997,4,1,2,412,Others
3097.0,10,83,9457.389999999998,4,1,2,412,Others
1870.0,2,90,9455.769999999995,5,2,2,522,Others
3142.0,27,90,9453.339999999995,2,2,2,222,Lost
2139.0,73,101,9453.149999999998,1,4,2,142,"At Risk"
2091.0,5,97,9452.720000000003,4,4,2,442,Loyal
1770.0,54,87,9446.32,1,2,2,122,Lost
2207.0,16,90,9444.439999999999,3,2,2,322,Others
4581.0,14,90,9444.199999999997,3,2,2,322,Others
4799.0,11,88,9443.029999999999,4,2,2,422,Others
1849.0,29,89,9441.890000000003,2,2,2,222,Lost
321.0,10,93,9438.409999999998,4,3,2,432,Others
4543.0,5,96,9438.36,4,4,2,442,Loyal
4549.0,33,93,9438.359999999995,2,3,2,232,"At Risk"
4661.0,0,113,9437.900000000001,5,5,2,552,Loyal
4499.0,8,89,9436.200000000004,4,2,2,422,Others
1067.0,34,94,9436.1,2,3,2,232,"At Risk"
3802.0,15,84,9435.64,3,1,2,312,Others
3576.0,11,94,9434.64,4,3,2,432,Others
3923.0,23,79,9433.999999999998,2,1,2,212,Lost
1241.0,4,78,9433.309999999996,4,1,2,412,Others
1204.0,9,99,9433.040000000005,4,4,2,442,Loyal
3775.0,41,80,9431.62,1,1,2,112,Lost
3659.0,93,89,9430.409999999998,1,2,2,122,Lost
4005.0,0,88,9430.060000000001,5,2,2,522,Others
1272.0,2,99,9429.18,5,4,2,542,Loyal
534.0,80,86,9427.950000000003,1,2,2,122,Lost
320.0,56,88,9426.800000000001,1,2,2,122,Lost
3367.0,2,81,9426.480000000003,5,1,2,512,Others
868.0,34,84,9424.15,2,1,2,212,Lost
62.0,3,97,9419.85999999999,5,4,2,542,Loyal
1356.0,35,97,9415.430000000004,2,4,2,242,"At Risk"
1383.0,22,90,9413.36,2,2,2,222,Lost
2546.0,45,99,9410.5,1,4,2,142,"At Risk"
4408.0,6,87,9408.609999999999,4,2,2,422,Others
3055.0,66,85,9405.620000000003,1,1,2,112,Lost
3166.0,20,95,9405.130000000001,3,3,2,332,Others
2822.0,50,88,9404.620000000003,1,2,2,122,Lost
1306.0,16,96,9400.490000000003,3,4,2,342,Loyal
3106.0,6,102,9398.48,4,5,2,452,Loyal
3213.0,3,89,9398.250000000002,5,2,2,522,Others
2654.0,34,86,9398.069999999996,2,2,2,222,Lost
479.0,20,100,9397.16,3,4,2,342,Loyal
1186.0,1,78,9395.439999999999,5,1,2,512,Others
4650.0,46,92,9394.32,1,3,2,132,"At Risk"
619.0,3,92,9392.260000000002,5,3,2,532,Others
4207.0,42,81,9391.99,1,1,2,112,Lost
2378.0,27,77,9391.77,2,1,2,212,Lost
2712.0,75,100,9388.750000000004,1,4,2,142,"At Risk"
4109.0,1,98,9388.059999999996,5,4,2,542,Loyal
2322.0,65,80,9386.69,1,1,2,112,Lost
2281.0,3,91,9384.949999999999,5,3,2,532,Others
2321.0,31,88,9381.849999999995,2,2,2,222,Lost
2430.0,25,94,9380.410000000002,2,3,2,232,"At Risk"
2761.0,9,88,9377.05,4,2,2,422,Others
1528.0,9,92,9372.339999999998,4,3,2,432,Others
4363.0,32,76,9371.610000000002,2,1,2,212,Lost
2749.0,39,99,9368.719999999998,1,4,2,142,"At Risk"
740.0,3,79,9367.7,5,1,2,512,Others
1636.0,33,88,9367.260000000007,2,2,2,222,Lost
2996.0,26,82,9366.110000000004,2,1,2,212,Lost
3552.0,6,84,9365.47,4,1,2,412,Others
4693.0,37,77,9365.059999999998,2,1,2,212,Lost
309.0,8,90,9363.409999999998,4,2,2,422,Others
1220.0,44,80,9363.17,1,1,2,112,Lost
3218.0,0,92,9363.059999999998,5,3,1,531,Others
1567.0,9,102,9362.889999999998,4,5,1,451,Loyal
700.0,1,93,9360.320000000002,5,3,1,531,Others
1999.0,15,80,9360.139999999998,3,1,1,311,Others
1370.0,43,87,9359.55,1,2,1,121,Lost
4381.0,0,89,9358.34,5,2,1,521,Others
422.0,10,77,9357.359999999997,4,1,1,411,Others
956.0,9,96,9356.07,4,4,1,441,Loyal
3302.0,1,76,9354.920000000002,5,1,1,511,Others
1018.0,27,79,9353.740000000003,2,1,1,211,Lost
141.0,2,96,9353.699999999999,5,4,1,541,Loyal
2872.0,18,96,9351.329999999998,3,4,1,341,Loyal
1563.0,17,84,9351.289999999999,3,1,1,311,Others
2490.0,37,81,9351.27,2,1,1,211,Lost
2566.0,20,87,9351.079999999998,3,2,1,321,Others
3862.0,10,104,9349.58,4,5,1,451,Loyal
1811.0,34,86,9346.809999999998,2,2,1,221,Lost
217.0,23,93,9344.109999999999,2,3,1,231,"At Risk"
1105.0,52,92,9343.41,1,3,1,131,"At Risk"
3039.0,11,95,9342.799999999997,4,3,1,431,Others
4062.0,20,88,9342.33,3,2,1,321,Others
4162.0,1,89,9339.289999999999,5,2,1,521,Others
3561.0,4,88,9339.25,5,2,1,521,Others
2391.0,4,82,9336.99,5,1,1,511,Others
2148.0,7,99,9335.149999999996,4,4,1,441,Loyal
1060.0,37,92,9331.52,2,3,1,231,"At Risk"
266.0,39,89,9329.17,1,2,1,121,Lost
1620.0,8,100,9329.140000000001,4,4,1,441,Loyal
575.0,58,96,9326.130000000003,1,3,1,131,"At Risk"
3622.0,10,94,9325.169999999998,4,3,1,431,Others
2864.0,31,98,9325.089999999997,2,4,1,241,"At Risk"
2053.0,9,76,9324.939999999999,4,1,1,411,Others
3827.0,17,84,9324.41,3,1,1,311,Others
3702.0,1,95,9321.449999999997,5,3,1,531,Others
3888.0,12,90,9319.9,3,2,1,321,Others
280.0,32,102,9319.140000000005,2,5,1,251,"At Risk"
2904.0,0,88,9318.489999999998,5,2,1,521,Others
3939.0,2,82,9317.590000000002,5,1,1,511,Others
703.0,34,94,9317.1,2,3,1,231,"At Risk"
3375.0,3,84,9316.810000000001,5,1,1,511,Others
4656.0,56,98,9316.029999999999,1,4,1,141,"At Risk"
815.0,46,98,9315.789999999999,1,4,1,141,"At Risk"
3892.0,3,98,9313.74,5,4,1,541,Loyal
3948.0,5,85,9313.009999999995,4,1,1,411,Others
2389.0,8,90,9309.589999999997,4,2,1,421,Others
3751.0,8,93,9307.600000000002,4,3,1,431,Others
179.0,6,80,9305.509999999997,4,1,1,411,Others
221.0,7,88,9304.07,4,2,1,421,Others
900.0,47,81,9303.42,1,1,1,111,Lost
4837.0,7,94,9300.740000000005,4,3,1,431,Others
3418.0,15,87,9299.059999999998,3,2,1,321,Others
3422.0,10,101,9298.739999999996,4,4,1,441,Loyal
4556.0,18,72,9297.660000000002,3,1,1,311,Others
1768.0,6,97,9295.219999999998,4,4,1,441,Loyal
2865.0,5,105,9293.570000000002,4,5,1,451,Loyal
382.0,15,91,9290.57,3,3,1,331,Others
1229.0,20,93,9289.590000000002,3,3,1,331,Others
3190.0,26,89,9289.189999999999,2,2,1,221,Lost
2875.0,0,84,9286.569999999996,5,1,1,511,Others
3571.0,62,84,9286.289999999997,1,1,1,111,Lost
4634.0,4,93,9285.759999999995,5,3,1,531,Others
297.0,65,81,9283.37,1,1,1,111,Lost
4820.0,73,93,9283.240000000003,1,3,1,131,"At Risk"
1737.0,26,91,9282.869999999995,2,2,1,221,Lost
2215.0,38,85,9280.139999999998,2,1,1,211,Lost
2686.0,10,83,9280.130000000006,4,1,1,411,Others
4542.0,12,72,9279.629999999997,3,1,1,311,Others
2395.0,24,93,9278.209999999995,2,3,1,231,"At Risk"
2950.0,145,95,9277.899999999998,1,3,1,131,"At Risk"
2725.0,15,93,9277.809999999998,3,3,1,331,Others
4423.0,59,103,9277.550000000005,1,5,1,151,"At Risk"
4722.0,82,82,9276.249999999998,1,1,1,111,Lost
2972.0,33,95,9274.280000000004,2,3,1,231,"At Risk"
2040.0,29,94,9272.740000000002,2,3,1,231,"At Risk"
2484.0,43,77,9271.909999999998,1,1,1,111,Lost
2690.0,51,103,9271.359999999997,1,5,1,151,"At Risk"
4880.0,2,97,9270.410000000002,5,4,1,541,Loyal
4386.0,8,78,9269.829999999998,4,1,1,411,Others
3917.0,2,89,9267.999999999998,5,2,1,521,Others
1719.0,104,93,9267.209999999997,1,3,1,131,"At Risk"
995.0,5,72,9265.01,4,1,1,411,Others
861.0,10,92,9261.589999999993,4,3,1,431,Others
69.0,39,72,9261.100000000002,1,1,1,111,Lost
1004.0,21,87,9260.74,3,2,1,321,Others
4676.0,43,88,9258.320000000002,1,2,1,121,Lost
3457.0,18,82,9256.800000000003,3,1,1,311,Others
2179.0,4,100,9256.370000000003,5,4,1,541,Loyal
4160.0,37,91,9255.570000000002,2,2,1,221,Lost
689.0,61,97,9254.349999999997,1,4,1,141,"At Risk"
3115.0,9,84,9253.64,4,1,1,411,Others
1207.0,25,97,9250.930000000004,2,4,1,241,"At Risk"
4833.0,15,81,9246.260000000002,3,1,1,311,Others
3511.0,33,86,9240.45,2,2,1,221,Lost
3540.0,21,82,9236.029999999999,3,1,1,311,Others
3719.0,2,86,9234.569999999998,5,2,1,521,Others
4501.0,49,85,9230.999999999996,1,1,1,111,Lost
21.0,22,74,9230.980000000001,3,1,1,311,Others
3709.0,48,100,9229.980000000001,1,4,1,141,"At Risk"
4339.0,27,88,9229.420000000002,2,2,1,221,Lost
2559.0,6,93,9227.08,4,3,1,431,Others
1286.0,35,85,9226.930000000004,2,1,1,211,Lost
2810.0,4,81,9226.309999999998,5,1,1,511,Others
573.0,40,90,9226.110000000006,1,2,1,121,Lost
3525.0,22,86,9226.080000000002,3,2,1,321,Others
4346.0,91,95,9224.749999999998,1,3,1,131,"At Risk"
1859.0,6,87,9224.489999999998,4,2,1,421,Others
576.0,21,81,9224.039999999999,3,1,1,311,Others
2836.0,5,82,9223.600000000004,4,1,1,411,Others
429.0,0,96,9223.32,5,4,1,541,Loyal
2471.0,3,93,9220.149999999998,5,3,1,531,Others
3349.0,3,74,9219.46,5,1,1,511,Others
79.0,8,82,9217.79,4,1,1,411,Others
2492.0,64,89,9217.060000000003,1,2,1,121,Lost
2496.0,1,94,9213.790000000003,5,3,1,531,Others
3503.0,20,91,9213.38,3,3,1,331,Others
1008.0,23,72,9210.43,2,1,1,211,Lost
982.0,8,83,9208.729999999996,4,1,1,411,Others
1979.0,0,80,9205.95,5,1,1,511,Others
3927.0,15,91,9205.219999999996,3,3,1,331,Others
3459.0,63,102,9202.750000000004,1,5,1,151,"At Risk"
4452.0,5,90,9201.57,4,2,1,421,Others
392.0,56,78,9201.3,1,1,1,111,Lost
4948.0,5,92,9199.269999999999,4,3,1,431,Others
2607.0,8,93,9199.129999999996,4,3,1,431,Others
2753.0,29,78,9198.940000000002,2,1,1,211,Lost
523.0,42,91,9197.67,1,2,1,121,Lost
322.0,74,93,9197.069999999996,1,3,1,131,"At Risk"
2696.0,10,88,9196.7,4,2,1,421,Others
3309.0,17,90,9195.720000000001,3,2,1,321,Others
4990.0,47,73,9195.69,1,1,1,111,Lost
1043.0,9,94,9195.25,4,3,1,431,Others
4242.0,104,84,9195.239999999998,1,1,1,111,Lost
2732.0,4,85,9192.319999999998,5,1,1,511,Others
3542.0,21,88,9190.67,3,2,1,321,Others
4445.0,7,79,9188.659999999996,4,1,1,411,Others
2494.0,12,99,9184.220000000005,3,4,1,341,Loyal
3629.0,2,98,9182.580000000004,5,4,1,541,Loyal
2554.0,51,93,9180.449999999999,1,3,1,131,"At Risk"
2467.0,15,85,9178.91,3,1,1,311,Others
925.0,12,99,9177.960000000005,3,4,1,341,Loyal
1436.0,69,90,9177.85,1,2,1,121,Lost
2888.0,59,97,9176.14,1,4,1,141,"At Risk"
3686.0,24,90,9176.110000000004,2,2,1,221,Lost
1547.0,8,84,9175,4,1,1,411,Others
4752.0,16,87,9174.880000000006,3,2,1,321,Others
4532.0,3,93,9174.580000000002,5,3,1,531,Others
1630.0,16,77,9174.360000000006,3,1,1,311,Others
7.0,13,91,9174.119999999995,3,3,1,331,Others
2530.0,26,91,9172.249999999998,2,2,1,221,Lost
1092.0,19,88,9171.69,3,2,1,321,Others
2130.0,16,78,9171.360000000004,3,1,1,311,Others
3745.0,34,76,9169.839999999997,2,1,1,211,Lost
1288.0,59,88,9169.499999999998,1,2,1,121,Lost
3590.0,0,82,9168.820000000002,5,1,1,511,Others
4053.0,22,96,9167.15,3,4,1,341,Loyal
4940.0,66,86,9165.65,1,2,1,121,Lost
778.0,32,74,9162.399999999998,2,1,1,211,Lost
2398.0,18,98,9159.140000000001,3,4,1,341,Loyal
855.0,7,94,9158.429999999991,4,3,1,431,Others
2080.0,25,85,9157.980000000005,2,1,1,211,Lost
4591.0,12,100,9155.899999999998,3,4,1,341,Loyal
3967.0,25,88,9155.130000000001,2,2,1,221,Lost
2519.0,15,85,9153.430000000004,3,1,1,311,Others
103.0,65,87,9153.109999999995,1,2,1,121,Lost
3677.0,61,85,9150.279999999997,1,1,1,111,Lost
918.0,9,94,9149.679999999997,4,3,1,431,Others
1973.0,57,91,9148.4,1,2,1,121,Lost
3259.0,13,79,9148.12,3,1,1,311,Others
3621.0,3,90,9147.490000000003,5,2,1,521,Others
3608.0,29,95,9147.25,2,3,1,231,"At Risk"
1670.0,15,95,9146.770000000002,3,3,1,331,Others
1722.0,18,81,9146.169999999998,3,1,1,311,Others
1055.0,5,90,9145.779999999995,4,2,1,421,Others
274.0,47,87,9136.980000000001,1,2,1,121,Lost
1735.0,69,82,9134.24,1,1,1,111,Lost
3619.0,30,92,9133.550000000001,2,3,1,231,"At Risk"
171.0,1,87,9132.01,5,2,1,521,Others
3635.0,0,83,9128.460000000001,5,1,1,511,Others
2658.0,17,99,9128.050000000005,3,4,1,341,Loyal
254.0,129,95,9127.06,1,3,1,131,"At Risk"
4931.0,45,88,9125.789999999997,1,2,1,121,Lost
4150.0,49,77,9124.289999999999,1,1,1,111,Lost
4706.0,2,88,9123.430000000002,5,2,1,521,Others
641.0,33,78,9121.700000000003,2,1,1,211,Lost
1790.0,63,87,9120.980000000001,1,2,1,121,Lost
1640.0,1,89,9120.489999999998,5,2,1,521,Others
793.0,8,89,9118.630000000001,4,2,1,421,Others
4749.0,47,68,9115.889999999996,1,1,1,111,Lost
3779.0,14,85,9114.009999999995,3,1,1,311,Others
1029.0,9,102,9112.53,4,5,1,451,Loyal
2356.0,0,90,9110.770000000002,5,2,1,521,Others
2264.0,23,100,9108.55,2,4,1,241,"At Risk"
3866.0,9,97,9108.009999999995,4,4,1,441,Loyal
4790.0,23,93,9107.279999999997,2,3,1,231,"At Risk"
1937.0,13,85,9105.949999999999,3,1,1,311,Others
2676.0,8,76,9105.29,4,1,1,411,Others
1024.0,129,86,9104.18,1,1,1,111,Lost
4158.0,1,88,9103.75,5,2,1,521,Others
691.0,74,90,9103.24,1,2,1,121,Lost
4489.0,15,92,9100.389999999996,3,3,1,331,Others
3352.0,6,74,9099.19,4,1,1,411,Others
4585.0,39,94,9099,1,3,1,131,"At Risk"
3559.0,37,98,9097.819999999998,2,4,1,241,"At Risk"
3449.0,3,94,9097.670000000002,5,3,1,531,Others
3906.0,35,85,9095.68,2,1,1,211,Lost
608.0,5,88,9092.789999999997,4,2,1,421,Others
3953.0,5,85,9092.36,4,1,1,411,Others
4002.0,1,90,9091.559999999994,5,2,1,521,Others
3121.0,55,83,9089.900000000003,1,1,1,111,Lost
896.0,62,92,9088.619999999999,1,3,1,131,"At Risk"
2837.0,18,82,9088.090000000002,3,1,1,311,Others
3934.0,19,91,9086.77,3,3,1,331,Others
4972.0,15,83,9086.340000000002,3,1,1,311,Others
1802.0,1,94,9084.740000000002,5,3,1,531,Others
4888.0,67,89,9081.93,1,2,1,121,Lost
427.0,21,95,9081.47,3,3,1,331,Others
1600.0,5,88,9080.949999999999,4,2,1,421,Others
180.0,24,99,9075.519999999999,2,4,1,241,"At Risk"
1381.0,1,90,9074.579999999998,5,2,1,521,Others
